Morning_Care_Completed,Morning_Care_Delay_Mins,Uncleaned_Days,Season,Night_Cover,Quiz_Score,Chat_Score,Risk_Class
0,180,3,3,1,65,3,3
0,180,3,1,0,85,5,3
1,12,0,1,1,68,5,2
1,25,2,1,1,72,4,2
1,64,0,2,1,53,5,2
0,180,1,3,0,59,5,3
1,15,2,3,1,73,4,2
0,180,0,1,0,67,6,3
0,180,2,2,1,73,3,3
1,96,1,2,0,100,6,2
1,76,3,3,0,65,5,2
1,61,0,1,1,82,6,2
1,128,2,3,1,81,6,3
1,100,1,1,0,68,8,3
1,52,2,2,1,79,8,2
1,133,0,4,1,46,10,3
1,87,0,2,1,63,5,2
1,27,1,4,1,79,5,2
1,70,0,3,1,100,4,2
1,69,0,1,1,66,8,2
1,109,1,4,1,82,6,2
0,180,1,4,1,74,6,3
1,53,0,3,1,74,5,2
1,51,0,2,1,58,5,2
0,180,0,3,1,82,6,3
1,46,1,4,1,61,9,1
1,128,0,1,1,64,4,3
1,30,0,1,1,67,8,1
1,17,0,2,0,64,6,1
1,37,0,1,1,79,3,2
1,22,0,4,1,80,5,2
1,73,0,3,1,96,4,2
1,62,2,4,1,63,10,2
1,50,0,1,1,80,6,1
1,20,0,3,1,36,7,2
1,18,1,2,1,62,6,1
0,180,2,4,1,79,7,3
1,27,2,2,1,61,9,2
0,180,0,2,1,86,7,3
1,29,0,3,1,52,6,2
1,2,1,2,1,60,4,2
1,24,0,3,1,92,7,1
1,70,0,4,1,46,3,2
1,34,2,2,1,73,10,2
1,54,3,1,1,58,7,2
1,30,0,1,1,83,5,2
1,85,0,1,1,85,5,2
1,49,0,2,1,54,3,2
1,8,1,1,1,59,4,2
1,79,2,1,1,70,8,2
1,74,1,4,1,58,4,2
1,39,0,2,1,80,7,1
1,117,0,3,1,62,7,2
1,14,2,3,1,100,7,1
1,108,2,2,1,38,4,2
1,30,1,2,1,51,7,2
1,113,0,2,1,31,6,2
1,16,1,2,1,56,6,2
1,159,3,2,1,79,6,3
0,180,2,3,1,58,6,3
1,116,3,3,1,75,7,2
1,138,0,2,1,81,3,3
1,94,1,4,1,58,6,2
1,22,2,3,1,71,5,2
1,20,0,4,1,85,5,2
1,134,3,2,1,84,6,3
1,51,1,4,1,93,4,2
1,72,1,2,1,91,3,2
1,67,0,3,0,80,9,2
1,57,1,1,1,60,7,1
1,115,0,1,1,64,8,2
1,26,1,2,1,48,6,2
0,180,5,2,1,77,8,3
0,180,1,3,1,66,4,3
1,90,0,2,1,71,7,2
0,180,4,4,1,100,9,3
0,180,2,1,1,87,2,3
1,60,1,3,1,80,2,3
0,180,0,2,1,51,6,3
1,101,0,4,1,69,5,2
1,4,0,3,1,66,8,1
0,180,0,3,0,65,9,3
1,117,0,3,1,86,7,2
1,11,1,1,1,80,5,2
1,40,3,1,1,100,7,2
1,67,2,1,1,66,5,2
1,29,0,4,1,57,8,2
0,180,0,1,1,59,4,3
1,41,0,1,1,100,6,1
1,37,0,1,1,77,3,2
1,146,1,2,1,75,3,3
1,71,1,2,1,75,6,2
1,133,1,4,1,54,5,3
0,180,1,2,1,72,6,3
0,180,2,1,1,80,5,3
1,41,1,3,1,62,6,1
1,42,0,2,1,48,4,2
1,21,1,2,1,89,4,2
1,10,1,3,0,54,7,2
0,180,0,2,1,73,4,3
1,108,0,4,1,49,4,2
1,13,0,1,1,82,7,1
0,180,1,2,1,43,4,3
0,180,0,4,1,69,5,3
1,108,1,2,0,74,3,2
0,180,4,1,1,70,4,3
1,84,1,4,1,71,5,2
1,14,0,2,1,68,7,1
1,56,3,1,1,54,2,3
1,51,1,4,0,61,3,2
1,43,2,4,1,49,8,2
1,10,1,4,1,71,7,1
1,6,2,2,1,75,4,2
1,81,1,3,1,60,6,2
1,18,0,1,1,70,8,1
1,7,1,4,1,47,7,2
1,100,1,1,0,58,8,3
1,13,2,2,1,73,6,2
1,65,2,3,1,87,4,2
0,180,3,2,1,65,8,3
1,57,0,2,1,54,5,2
1,30,0,4,0,60,7,2
0,180,2,1,1,100,9,3
1,20,1,4,1,71,4,2
1,39,3,2,0,62,6,2
1,105,1,2,1,66,6,2
1,93,2,3,1,95,6,2
1,107,1,1,1,55,3,2
0,180,1,2,0,63,7,3
1,27,1,2,1,74,6,1
1,69,1,2,1,63,6,2
1,137,3,1,1,47,2,3
1,142,0,2,1,93,7,3
1,32,0,4,1,91,7,1
1,62,1,1,1,83,8,2
1,40,5,3,1,100,2,3
1,112,3,2,1,94,0,3
1,40,1,2,1,69,5,2
1,57,0,4,1,67,7,1
1,160,2,2,1,56,4,3
1,116,1,1,1,52,6,2
0,180,1,4,1,87,4,3
1,144,1,2,1,48,5,3
1,15,1,2,1,53,7,2
1,50,1,1,1,63,3,2
1,141,5,3,1,49,5,3
1,87,4,1,1,60,5,2
1,62,0,3,1,61,6,2
1,71,1,3,1,87,2,3
1,92,0,1,0,100,3,3
1,97,0,4,1,60,5,2
1,107,1,3,1,66,6,2
1,14,0,3,1,99,6,1
1,10,2,2,1,52,4,2
1,51,2,4,1,65,6,2
1,6,0,2,1,94,8,1
1,5,1,4,1,81,6,1
1,149,1,3,1,74,7,3
1,71,2,1,1,71,5,2
0,180,1,1,0,80,2,3
0,180,1,4,1,64,3,3
1,54,2,3,0,65,4,2
0,180,1,3,1,100,4,3
1,47,2,4,1,66,3,2
1,26,1,3,0,72,7,1
1,44,1,4,1,77,5,2
1,32,0,3,1,83,3,2
0,180,1,4,1,87,3,3
1,154,2,3,1,91,6,3
1,42,1,3,1,73,3,2
1,72,0,3,1,86,3,2
0,180,1,1,1,72,2,3
1,12,5,1,1,55,5,2
1,107,0,2,1,91,4,2
1,66,1,4,1,67,1,3
0,180,1,3,1,89,4,3
0,180,0,1,1,82,7,3
1,41,1,1,1,57,8,2
0,180,0,2,1,76,5,3
1,32,1,2,1,70,3,2
0,180,0,1,1,68,5,3
1,79,1,3,0,77,7,2
0,180,2,2,1,77,4,3
1,80,0,1,1,51,6,2
1,82,0,3,0,68,9,2
0,180,2,1,1,67,6,3
1,132,0,3,1,60,3,3
1,132,1,4,1,78,4,3
1,51,0,2,1,56,2,3
1,49,2,2,1,69,6,2
1,8,0,1,1,73,3,2
1,69,3,4,1,94,7,2
1,101,0,3,0,53,6,2
1,39,2,2,0,85,8,2
1,51,1,1,0,79,5,3
1,108,1,1,1,50,9,2
1,78,0,3,1,70,7,2
1,82,1,2,1,69,8,2
1,51,1,1,1,60,8,1
1,74,0,1,1,64,3,2
1,121,0,1,1,58,2,3
1,69,1,1,1,50,7,2
1,81,1,2,1,72,4,2
1,52,3,1,1,83,8,2
1,90,1,2,1,60,5,2
1,14,0,2,1,54,6,2
1,42,1,4,1,58,6,2
0,180,2,1,1,73,7,3
1,5,5,1,1,55,3,2
1,65,1,1,1,69,4,2
1,12,1,4,1,61,6,1
1,32,1,2,1,63,3,2
1,74,1,2,1,54,7,2
1,122,2,2,1,97,7,3
1,30,0,1,1,66,7,1
1,62,1,3,1,81,9,2
1,83,0,4,1,66,3,2
1,111,0,1,1,56,0,3
1,71,1,3,1,61,6,2
1,41,0,1,1,100,5,2
1,50,0,3,1,91,6,1
1,71,0,2,1,63,5,2
1,99,2,3,1,66,7,2
1,71,0,4,1,64,6,2
1,49,0,4,1,67,5,2
1,58,1,2,1,70,7,1
1,92,2,4,0,60,6,2
1,42,0,1,1,80,3,2
1,107,0,2,1,56,3,2
0,180,1,1,1,77,1,3
1,49,2,1,1,67,5,2
1,99,1,2,1,77,6,2
1,17,0,4,1,80,5,2
1,30,0,4,1,98,3,2
1,64,2,2,1,68,7,2
1,131,0,2,1,82,6,3
0,180,2,2,1,60,1,3
1,77,1,1,1,60,5,2
1,32,0,2,1,84,7,1
1,21,1,2,1,54,5,2
1,161,1,1,1,47,6,3
1,90,2,3,1,57,6,2
1,74,0,2,0,81,7,2
1,63,1,3,0,54,8,2
1,62,0,1,1,48,6,2
1,144,2,4,1,82,7,3
0,180,0,4,0,60,7,3
0,180,2,4,1,53,4,3
1,129,1,1,1,84,4,3
1,69,1,1,1,78,5,2
1,96,1,1,1,54,7,2
1,83,0,4,1,79,5,2
0,180,2,2,1,56,4,3
1,9,2,3,1,75,4,2
1,71,2,3,1,64,7,2
1,126,2,2,1,86,4,3
0,180,0,3,0,74,8,3
1,38,4,3,1,72,5,3
1,92,0,1,1,87,2,3
0,180,2,4,1,75,5,3
1,24,0,1,1,59,5,2
1,41,0,2,1,57,5,2
1,45,2,2,1,72,3,2
1,79,0,1,1,50,7,2
1,100,1,2,1,73,5,2
0,180,1,2,1,49,6,3
0,180,0,1,1,64,5,3
1,146,1,4,1,61,6,3
1,28,0,1,1,73,6,1
1,23,3,3,1,47,3,2
0,180,0,1,1,78,5,3
1,37,3,1,1,91,8,2
1,22,2,3,1,73,5,2
1,30,2,3,1,57,4,2
1,124,0,4,1,85,5,3
1,72,1,1,1,57,8,2
1,13,0,1,1,73,5,2
0,180,5,1,1,76,4,3
1,125,2,1,1,64,7,3
1,93,1,2,1,80,5,2
1,44,1,4,1,73,3,2
1,62,0,3,1,95,7,2
1,25,1,2,1,65,7,1
1,21,0,4,1,60,5,2
1,26,0,2,0,69,8,1
1,144,1,4,0,69,6,3
1,104,2,2,1,68,4,2
0,180,3,3,1,60,6,3
0,180,0,3,1,71,3,3
0,180,1,3,1,94,2,3
0,180,3,2,1,77,3,3
0,180,0,2,1,94,8,3
1,10,1,2,1,72,2,3
1,19,1,4,1,68,7,1
1,77,1,4,1,52,4,2
1,6,2,4,1,71,5,2
0,180,3,1,1,68,8,3
1,8,2,3,1,100,4,2
1,39,1,3,1,69,5,2
1,63,1,1,1,53,7,2
1,122,1,2,1,80,10,3
1,76,1,3,1,100,5,2
1,128,1,4,1,62,2,3
1,40,0,3,0,74,3,2
1,86,1,3,1,96,9,2
0,180,0,2,1,100,0,3
1,23,0,3,1,75,3,2
1,30,1,2,1,53,7,2
1,44,0,3,1,68,5,2
1,113,0,4,1,93,7,2
1,2,0,3,1,85,3,2
1,61,2,1,1,58,7,2
1,25,1,3,1,65,8,1
1,59,1,2,1,48,5,2
1,28,1,4,1,64,2,3
1,121,2,4,1,81,4,3
0,180,0,4,1,42,9,3
1,37,0,4,1,68,8,1
1,43,0,3,1,96,4,2
1,20,0,2,1,58,6,2
0,180,0,2,1,51,6,3
1,32,0,4,1,62,7,1
1,25,0,3,1,72,3,2
1,74,0,1,1,98,7,2
1,102,0,3,1,84,8,2
1,40,1,3,1,60,6,1
0,180,3,2,0,66,6,3
1,129,2,1,1,100,7,3
1,13,2,3,1,70,4,2
1,14,1,4,1,76,5,2
1,121,1,4,1,67,8,3
1,36,1,1,1,71,3,2
1,0,2,4,1,54,3,2
1,121,2,1,1,66,4,3
1,71,0,1,1,75,7,2
1,90,1,2,1,94,3,2
1,110,1,4,1,76,7,2
1,27,0,4,1,65,7,1
0,180,0,1,1,68,3,3
1,52,3,2,1,64,7,2
1,134,2,2,0,72,8,3
1,110,5,4,1,96,4,2
1,16,0,2,0,89,7,1
1,41,0,3,0,95,5,2
1,14,0,3,1,63,3,2
1,40,1,1,1,46,5,2
1,151,3,4,1,80,2,3
0,180,0,4,1,62,5,3
1,114,1,3,1,76,5,2
0,180,2,1,0,75,5,3
1,44,0,2,1,82,8,1
0,180,1,2,0,86,2,3
1,16,0,3,1,80,5,2
0,180,0,4,1,70,7,3
1,42,2,1,1,75,6,2
1,5,1,1,1,73,6,1
0,180,2,3,1,61,9,3
1,47,2,4,1,74,4,2
0,180,0,2,1,82,7,3
1,126,0,2,1,67,6,3
1,91,0,4,0,91,4,2
0,180,0,1,1,94,3,3
0,180,2,2,1,69,9,3
1,62,1,2,1,93,7,2
1,76,0,4,1,56,5,2
1,61,1,4,1,75,5,2
1,40,0,3,1,71,3,2
1,86,0,1,1,59,4,2
0,180,1,4,1,69,7,3
1,18,1,1,1,79,8,1
1,82,1,1,1,82,8,2
1,6,0,3,1,86,10,1
1,5,2,3,1,66,10,1
1,155,4,1,1,100,6,3
1,151,1,3,1,81,5,3
1,125,0,3,1,81,7,3
1,59,1,4,1,59,1,3
1,108,0,4,1,90,6,2
0,180,0,1,1,96,5,3
0,180,1,1,0,50,6,3
1,51,3,1,1,83,6,2
1,90,3,3,1,35,4,2
1,36,1,1,1,78,2,3
0,180,0,4,1,70,7,3
1,91,1,1,1,64,7,2
1,45,0,3,1,70,3,2
1,93,1,3,1,59,3,2
1,98,3,2,1,87,9,2
1,125,2,1,1,78,7,3
1,125,1,4,1,59,10,3
1,127,1,1,1,59,7,3
1,55,0,3,1,78,4,2
1,28,1,1,0,63,7,3
1,38,1,4,1,59,0,3
1,83,2,3,0,46,8,2
0,180,1,3,1,81,3,3
1,73,1,3,1,59,4,2
1,96,2,4,1,81,7,2
1,49,3,1,0,100,7,3
1,58,0,1,1,71,6,1
1,38,1,2,1,68,7,1
1,63,2,3,1,56,4,2
1,11,1,3,1,57,1,3
0,180,3,1,1,72,4,3
1,3,2,3,1,59,6,2
1,61,1,4,1,63,7,2
1,6,0,2,1,100,7,1
1,32,2,4,1,75,6,2
1,93,0,3,1,88,7,2
1,61,5,4,1,54,3,2
0,180,0,1,1,96,8,3
1,37,3,2,1,84,3,2
1,119,1,1,0,58,7,3
1,72,0,3,1,57,7,2
1,109,2,3,1,73,3,2
1,16,1,4,1,64,6,1
1,33,0,3,1,75,7,1
1,130,1,2,1,64,4,3
1,39,1,3,1,56,6,2
1,124,1,3,1,68,4,3
1,26,2,2,0,54,6,2
1,39,1,2,0,65,2,3
1,72,3,4,1,80,5,2
0,180,0,3,1,22,7,3
1,17,3,3,1,86,3,2
1,32,1,3,1,60,6,1
0,180,1,3,1,80,7,3
1,90,1,1,1,59,8,2
1,73,0,2,1,31,4,2
1,6,2,3,1,46,3,2
1,58,1,4,1,77,1,3
1,31,1,2,1,71,9,1
1,146,0,1,1,58,6,3
0,180,5,4,1,89,7,3
1,69,2,2,0,79,7,2
1,39,0,2,1,65,9,1
1,18,0,4,1,82,6,1
1,79,0,1,1,84,6,2
1,77,1,4,1,67,4,2
1,37,0,2,1,75,3,2
1,80,2,4,1,63,4,2
1,49,5,3,1,76,3,3
1,11,0,2,1,58,5,2
1,27,2,1,1,65,5,2
1,71,3,3,1,43,1,3
1,47,1,2,1,64,2,3
1,97,3,3,1,93,6,2
0,180,3,1,1,89,4,3
1,42,1,3,1,85,9,1
1,152,0,4,1,66,2,3
0,180,2,1,1,44,5,3
1,137,0,2,1,95,5,3
1,32,1,3,1,72,5,2
1,56,1,2,1,81,2,3
1,95,0,3,1,65,10,2
1,24,1,3,1,76,5,2
1,97,1,3,1,57,7,2
1,7,0,1,1,79,3,2
1,70,1,4,1,73,3,2
0,180,3,1,1,65,4,3
0,180,0,2,1,51,10,3
0,180,0,4,1,73,7,3
1,59,3,4,0,53,6,2
1,5,1,4,1,80,5,2
1,20,1,1,1,57,3,2
1,48,4,4,1,66,8,2
1,65,1,1,1,74,4,2
1,108,0,3,1,73,4,2
1,35,1,1,1,55,9,2
1,72,0,3,1,34,3,2
1,93,1,2,1,58,8,2
1,146,1,1,1,97,7,3
1,16,0,2,1,67,6,1
1,18,0,2,1,70,10,1
1,99,0,2,1,79,6,2
1,91,2,4,1,69,6,2
0,180,3,2,1,88,5,3
1,108,0,1,1,62,7,2
0,180,3,4,1,82,5,3
1,84,0,1,1,68,4,2
0,180,2,2,0,70,6,3
1,59,1,4,1,80,6,1
0,180,3,4,1,75,5,3
1,8,0,4,1,96,3,2
1,19,3,4,1,82,7,2
1,28,1,3,1,51,6,2
1,65,2,4,1,80,4,2
1,45,0,3,0,56,3,2
1,88,1,2,1,59,4,2
1,28,0,4,1,67,3,2
0,180,5,3,0,55,8,3
1,33,1,1,1,56,0,3
1,27,0,1,0,47,8,3
0,180,0,1,1,73,3,3
0,180,2,3,1,63,6,3
1,56,5,4,1,80,4,2
1,41,0,2,1,72,4,2
1,67,0,3,1,73,5,2
1,5,1,4,1,60,7,1
0,180,0,2,0,92,5,3
1,27,0,4,1,49,6,2
0,180,3,4,1,66,6,3
1,66,3,4,1,72,8,2
1,93,2,4,1,71,5,2
1,29,0,2,1,61,6,1
1,47,4,2,1,75,7,2
0,180,0,2,1,60,5,3
1,7,1,1,1,83,5,2
0,180,0,2,1,90,6,3
1,24,1,4,1,78,7,1
1,40,1,1,1,43,9,2
1,121,1,3,1,72,4,3
1,146,1,1,1,45,9,3
0,180,1,1,1,85,5,3
0,180,4,3,1,88,6,3
0,180,1,4,1,79,6,3
1,69,0,1,1,85,7,2
0,180,0,3,1,100,4,3
0,180,2,2,1,51,6,3
1,131,1,2,1,66,4,3
1,36,0,4,1,76,3,2
1,45,0,4,1,73,7,1
1,4,0,3,1,87,6,1
1,83,0,1,1,82,8,2
1,14,3,3,1,75,5,2
1,57,0,1,1,81,4,2
1,54,1,1,1,60,7,1
1,51,0,1,1,69,5,2
1,96,0,2,1,57,5,2
0,180,0,2,1,73,8,3
1,49,2,3,1,78,5,2
1,56,0,3,1,87,7,1
1,42,2,4,1,100,5,2
1,8,0,1,1,97,7,1
1,89,0,2,1,81,8,2
0,180,2,2,1,54,4,3
1,16,1,3,0,72,5,2
0,180,2,4,1,37,2,3
0,180,1,4,1,100,0,3
0,180,3,3,1,59,6,3
1,44,0,1,1,47,5,2
1,78,4,4,1,73,10,2
1,100,1,3,1,63,5,2
0,180,3,4,1,90,10,3
1,55,0,4,1,76,4,2
1,81,0,2,1,47,4,2
1,133,1,3,1,40,6,3
0,180,1,1,1,75,6,3
1,56,1,2,1,77,7,1
1,84,0,3,1,72,6,2
1,70,0,1,1,66,9,2
0,180,3,3,1,71,10,3
1,53,2,4,1,85,6,2
0,180,1,1,1,57,4,3
1,72,0,3,1,81,5,2
0,180,0,2,1,91,5,3
1,48,1,4,1,71,5,2
1,116,0,2,1,71,4,2
1,90,0,3,1,68,4,2
1,67,2,1,1,78,4,2
0,180,1,3,1,58,5,3
1,38,0,1,1,65,8,1
1,73,1,1,1,56,6,2
0,180,3,2,1,66,7,3
1,69,0,2,1,55,2,3
1,83,0,4,1,72,8,2
1,102,1,2,1,79,5,2
1,75,2,2,1,85,5,2
1,23,0,4,0,89,6,2
1,87,1,1,1,62,7,2
1,11,0,2,1,77,3,2
1,140,0,4,1,36,3,3
1,85,0,2,1,79,3,2
0,180,0,1,1,59,4,3
1,15,0,1,0,70,5,3
1,30,4,3,0,55,8,3
1,36,4,1,1,75,5,2
1,115,0,4,0,81,4,2
1,23,1,2,0,67,6,1
1,18,1,1,1,85,3,2
0,180,2,2,1,96,6,3
1,137,0,3,1,62,8,3
1,104,1,4,1,64,6,2
1,27,4,1,0,45,5,3
1,17,0,3,1,64,6,1
1,27,0,1,1,73,7,1
0,180,0,1,1,70,8,3
1,59,2,3,1,75,4,2
1,70,5,1,1,35,10,2
1,62,0,4,1,86,6,2
1,56,2,1,1,81,5,2
1,25,0,4,1,59,6,2
1,99,4,2,1,56,7,2
0,180,2,3,1,68,10,3
1,26,1,1,1,50,6,2
0,180,0,4,1,87,7,3
1,123,0,3,1,91,6,3
1,107,0,3,1,70,3,2
0,180,1,2,1,84,8,3
1,61,4,4,1,72,4,2
1,55,2,1,1,84,7,2
1,17,2,4,1,66,8,2
1,113,0,1,1,50,8,2
1,8,0,3,1,87,5,2
1,9,1,2,1,48,6,2
1,59,0,4,1,72,7,1
1,33,1,1,1,59,5,2
1,73,1,2,0,29,6,3
1,50,1,4,1,66,9,1
1,73,1,3,1,58,4,2
1,21,2,4,1,75,7,2
1,124,0,3,1,41,6,3
0,180,0,3,1,56,7,3
1,31,3,2,1,37,5,2
1,47,1,1,1,71,7,1
1,35,0,1,1,62,6,1
1,20,0,3,1,80,2,3
1,36,0,2,1,68,8,1
1,63,0,1,1,53,6,2
1,10,3,1,0,78,6,3
1,75,2,3,1,61,5,2
1,4,0,3,1,71,5,2
1,109,0,1,1,76,3,2
1,112,0,2,1,67,3,2
1,98,0,1,1,75,6,2
1,60,0,1,1,83,5,2
1,86,0,1,1,69,5,2
1,10,0,1,1,69,6,1
0,180,0,1,1,76,3,3
1,7,0,3,1,59,7,2
1,96,1,4,1,74,3,2
1,28,3,4,1,55,4,2
0,180,1,1,1,72,8,3
1,45,4,3,1,76,4,3
1,3,0,2,1,70,3,2
1,13,1,1,1,83,5,2
1,110,0,4,1,62,9,2
1,28,0,3,1,67,7,1
1,53,0,4,1,51,3,2
1,59,1,4,1,60,4,2
1,161,3,4,1,75,6,3
1,143,3,4,1,86,4,3
0,180,2,1,1,97,8,3
1,17,2,4,1,82,5,2
1,131,0,3,1,83,5,3
0,180,1,3,1,72,8,3
1,66,1,3,1,80,8,2
1,98,0,2,1,49,9,2
0,180,2,3,1,75,3,3
1,46,0,4,1,89,5,2
1,52,0,4,1,58,5,2
1,129,0,4,1,89,9,3
1,105,2,4,1,81,5,2
1,116,1,4,1,63,4,2
1,132,0,2,1,83,4,3
1,51,0,1,1,63,5,2
0,180,2,4,1,87,8,3
1,39,0,2,0,61,7,1
1,26,1,4,1,90,4,2
1,38,1,2,1,71,8,1
1,111,0,4,1,69,0,3
1,18,2,1,1,63,5,2
0,180,0,1,1,72,5,3
1,12,2,4,1,87,7,2
1,31,0,1,1,79,6,1
1,92,1,2,1,56,10,2
0,180,1,4,1,81,10,3
1,32,0,1,1,100,2,3
0,180,0,4,1,100,4,3
1,13,0,1,1,62,5,2
1,47,2,4,1,80,7,2
1,74,2,1,1,48,7,2
1,50,0,2,1,55,4,2
1,53,0,2,1,74,3,2
1,91,1,3,1,76,5,2
0,180,2,4,0,84,9,3
1,68,1,3,1,74,7,2
1,73,2,3,1,44,5,2
1,131,1,4,1,91,3,3
1,99,0,1,1,93,6,2
1,65,1,3,1,57,8,2
1,12,1,4,1,78,7,1
1,72,0,3,1,68,5,2
1,143,4,4,1,43,8,3
0,180,0,1,1,76,8,3
1,102,0,3,1,55,4,2
1,97,2,2,1,59,7,2
1,96,0,2,1,48,6,2
1,55,0,4,0,59,6,2
1,20,0,4,1,77,6,1
0,180,0,2,1,72,6,3
1,46,0,2,1,75,7,1
1,20,1,2,1,86,6,1
1,61,0,4,1,57,6,2
0,180,1,2,1,68,6,3
1,112,1,2,1,69,8,2
1,88,1,4,1,73,7,2
1,74,2,3,1,68,5,2
0,180,3,1,1,53,3,3
1,87,0,2,1,79,6,2
1,52,0,3,1,69,3,2
1,126,1,2,1,63,4,3
1,104,1,4,1,93,9,2
1,71,3,4,1,41,8,2
1,44,1,3,1,70,6,1
1,128,0,1,1,59,6,3
1,9,1,3,1,68,6,1
1,78,1,3,1,96,4,2
1,3,0,1,1,97,6,1
1,147,1,4,1,68,4,3
1,22,0,2,1,67,4,2
1,64,0,2,0,57,3,2
1,131,2,3,1,40,8,3
1,81,1,1,1,98,8,2
1,106,0,4,1,47,6,2
1,23,0,1,0,66,8,3
0,180,0,3,1,43,5,3
1,95,1,4,1,92,3,2
0,180,0,2,1,58,1,3
1,79,0,2,1,68,4,2
1,38,1,1,1,76,8,1
1,64,0,3,1,30,7,2
1,30,2,1,1,55,7,2
0,180,2,4,0,94,6,3
0,180,1,2,1,71,4,3
1,70,0,1,0,75,8,3
1,13,1,2,1,87,5,2
1,17,0,2,1,47,4,2
1,121,2,2,1,46,2,3
1,136,3,2,1,58,3,3
0,180,1,2,1,66,0,3
1,73,0,1,1,72,2,3
0,180,1,2,1,86,4,3
1,54,1,3,1,98,5,2
0,180,1,3,1,61,8,3
1,31,2,3,1,86,5,2
1,108,2,2,1,71,4,2
1,35,1,3,0,81,7,1
0,180,2,2,1,59,4,3
0,180,1,1,1,49,3,3
0,180,0,3,1,71,1,3
1,48,5,1,1,20,4,3
1,36,0,2,1,49,7,2
0,180,2,4,0,98,8,3
1,25,1,1,1,55,5,2
1,24,2,3,1,70,7,1
1,71,0,3,1,79,6,2
1,176,0,4,1,76,7,3
1,87,2,3,1,81,8,2
1,20,0,3,1,84,6,1
1,121,1,3,1,60,7,3
0,180,3,2,1,55,7,3
1,48,0,3,1,78,2,3
1,22,1,2,0,39,3,2
1,82,2,1,1,62,7,2
1,127,0,2,0,59,5,3
1,8,0,3,1,66,4,2
1,31,0,3,1,100,7,1
1,39,0,4,1,43,5,2
1,101,0,2,1,76,4,2
1,12,1,4,1,47,5,2
0,180,1,4,1,98,5,3
0,180,1,1,1,66,4,3
1,43,0,1,1,50,6,2
1,137,1,1,0,65,4,3
1,68,0,3,1,50,6,2
0,180,3,4,1,89,7,3
1,94,2,1,1,88,9,2
1,72,0,3,1,61,6,2
0,180,0,1,1,75,6,3
1,53,2,2,1,81,6,2
1,57,1,4,1,97,3,2
1,25,0,1,0,79,5,3
0,180,1,3,1,65,4,3
1,19,3,4,1,78,4,2
1,7,1,3,1,66,4,2
0,180,0,3,1,53,6,3
1,57,3,3,1,93,6,1
1,48,1,4,1,85,6,1
1,73,1,4,0,77,7,2
1,12,1,2,1,67,5,2
1,44,0,1,1,75,8,1
1,138,0,4,1,55,7,3
1,14,2,4,1,100,5,2
1,42,0,4,1,72,6,1
1,95,0,3,1,54,8,2
1,46,0,1,0,59,5,3
1,51,3,1,1,60,2,3
1,56,3,3,1,48,6,2
1,12,2,1,1,76,10,2
1,90,1,4,1,62,4,2
1,12,4,1,1,86,1,3
1,54,2,4,1,54,8,2
1,11,0,3,1,83,8,1
1,86,1,1,1,79,5,2
0,180,1,4,1,47,6,3
1,136,1,4,1,99,1,3
1,31,2,3,1,58,3,2
1,31,1,1,1,63,6,1
1,26,0,3,1,77,5,2
1,99,1,2,1,76,2,3
1,67,2,4,1,86,7,2
1,130,2,3,1,72,2,3
1,70,0,3,1,58,4,2
1,33,1,1,1,76,9,1
1,46,0,1,1,58,6,2
1,73,1,2,1,62,7,2
1,51,1,1,0,100,8,3
0,180,1,1,0,69,9,3
0,180,1,3,1,72,5,3
1,67,0,2,1,57,3,2
1,33,3,1,1,78,6,2
1,48,0,4,1,79,7,1
1,63,0,4,0,63,5,2
1,149,3,3,1,61,3,3
1,51,0,3,1,70,8,1
1,88,3,4,0,74,5,2
1,53,1,1,1,65,6,1
0,180,0,4,1,81,3,3
1,77,1,4,0,64,7,2
1,121,2,1,1,100,6,3
0,180,0,2,1,70,5,3
1,71,0,4,1,100,5,2
1,30,3,1,1,85,2,3
1,100,1,2,1,73,4,2
1,122,5,4,1,50,7,3
1,29,3,4,1,51,7,2
1,117,4,1,1,75,6,2
1,35,0,2,1,79,5,2
0,180,1,4,1,51,7,3
1,52,3,4,1,95,7,2
1,14,1,1,1,81,3,2
1,95,0,4,1,56,9,2
1,115,0,4,1,61,7,2
0,180,0,1,1,83,3,3
1,20,3,4,1,100,7,2
0,180,1,4,1,65,3,3
1,62,3,3,1,78,6,2
1,80,2,2,1,40,4,2
1,101,2,2,1,71,6,2
0,180,3,4,0,81,7,3
0,180,1,4,1,91,4,3
1,24,0,4,1,93,5,2
1,58,3,4,1,77,4,2
1,92,1,2,1,67,8,2
0,180,2,3,1,61,7,3
1,78,3,4,1,69,5,2
1,27,1,4,1,94,4,2
1,76,2,2,1,80,2,3
0,180,0,2,1,93,6,3
1,40,0,4,1,66,2,3
1,68,1,4,1,68,6,2
1,65,3,1,1,51,4,2
0,180,0,4,1,49,8,3
0,180,0,1,1,87,5,3
0,180,0,4,1,71,7,3
1,112,4,2,1,58,4,2
1,83,0,4,1,71,8,2
0,180,1,3,0,66,6,3
1,76,1,2,1,86,8,2
1,143,1,1,1,71,10,3
1,117,0,2,1,51,7,2
1,122,2,1,1,53,1,3
1,27,1,2,1,62,6,1
1,57,1,4,1,63,7,1
1,79,0,3,1,50,6,2
1,43,0,3,1,56,3,2
1,66,1,4,1,39,5,2
0,180,0,1,1,44,2,3
1,19,3,3,1,100,4,2
